,Unnamed: 0,newId,id,tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,result,main_id,main_seed,main_entry,main_name,main_hand,main_ht,main_ioc,main_age,opp_id,opp_seed,opp_entry,opp_name,opp_hand,opp_ht,opp_ioc,opp_age,score,best_of,round,roundNum,minutes,main_ace,main_df,main_svpt,main_1stIn,main_1stWon,main_2ndWon,main_ptsWonSrv,main_ptsWonRei,main_SvGms,main_bpSaved,main_bpFaced,main_1stInPct,main_dfPct,main_1stWonPct,main_2ndWonPct,main_1stOppPct,main_2ndOppPct,opp_ace,opp_df,opp_svpt,opp_1stIn,opp_1stWon,opp_2ndWon,opp_ptsWonSrv,opp_ptsWonRei,opp_SvGms,opp_bpSaved,opp_bpFaced,opp_1stWonPct,opp_2ndWonPct,opp_1stOppPct,opp_2ndOppPct,main_rank,main_rank_points,opp_rank,opp_rank_points,rank_diff,sample,pct1stSrv,pct1stSrvWon,pct2ndSrvWon,pctOpp1stSrvWon,pctOpp2ndSrvWon,AcesPerSrv,DFPerSrv,BPSaved,BPCon,AvgOppRank,AvgOppRankPts,accuracy,mAvgRank,check
988,944,2023-0544244Q1L,2023-0544244Q1,2023-0544,Montevideo CH,Clay,,,2023-11-13,244.0,L,104907.0,,,Jose Rubin Statham,R,183.0,NZL,36.5,105952.0,3.0,,Renzo Olivo,R,180.0,ARG,31.6,6-3 7-6(6),3.0,Q1,13,98.0,1.0,2.0,79.0,51.0,34.0,14.0,48.0,21.0,10.0,7.0,10.0,0.64556962,,0.666666667,0.5,0.204545455,0.52173913,2.0,3.0,67.0,44.0,35.0,11.0,46.0,31.0,11.0,0.0,2.0,0.795454545,0.47826087,0.333333333,0.5,442.0,98.0,278.0,206.0,164.0,93.0,0.622082743,0.625785096,0.466007093,0.377660198,0.519513368,,,,,354.2719282,188.3188809,,430.1135101,Jose Rubin StathamRenzo OlivoQ17967
989,945,2023-0544244Q1W,2023-0544244Q1,2023-0544,Montevideo CH,Clay,,,2023-11-13,244.0,W,105952.0,3.0,,Renzo Olivo,R,180.0,ARG,31.6,104907.0,,,Jose Rubin Statham,R,183.0,NZL,36.5,6-3 7-6(6),3.0,Q1,13,98.0,2.0,3.0,67.0,44.0,35.0,11.0,46.0,31.0,11.0,0.0,2.0,0.656716418,,0.795454545,0.47826087,0.333333333,0.5,1.0,2.0,79.0,51.0,34.0,14.0,48.0,21.0,10.0,7.0,10.0,0.666666667,0.5,0.204545455,0.52173913,278.0,206.0,442.0,98.0,-164.0,55.0,0.587878465,0.697356996,0.518538823,0.292641686,0.513485831,,,,,430.1135101,90.43439253,,354.2719282,Renzo OlivoJose Rubin StathamQ16779
990,946,2023-0544245Q1L,2023-0544245Q1,2023-0544,Montevideo CH,Clay,,,2023-11-13,245.0,L,209860.0,,,Ignacio Buse,U,,PER,19.6,210498.0,12.0,,Gerard Campana Lee,U,,KOR,19.1,6-3 6-4,3.0,Q1,13,84.0,0.0,0.0,52.0,39.0,29.0,5.0,34.0,23.0,9.0,1.0,3.0,0.75,,0.743589744,0.384615385,0.333333333,0.375,0.0,4.0,67.0,51.0,34.0,10.0,44.0,18.0,10.0,4.0,4.0,0.666666667,0.625,0.256410256,0.615384615,457.0,91.0,395.0,119.0,62.0,26.0,0.590972214,0.634925119,0.459007917,0.387280345,0.488876778,,,,,260.3022958,235.5925434,,446.4966918,Ignacio BuseGerard Campana LeeQ15267
991,947,2023-0544245Q1W,2023-0544245Q1,2023-0544,Montevideo CH,Clay,,,2023-11-13,245.0,W,210498.0,12.0,,Gerard Campana Lee,U,,KOR,19.1,209860.0,,,Ignacio Buse,U,,PER,19.6,6-3 6-4,3.0,Q1,13,84.0,0.0,4.0,67.0,51.0,34.0,10.0,44.0,18.0,10.0,4.0,4.0,0.76119403,,0.666666667,0.625,0.256410256,0.615384615,0.0,0.0,52.0,39.0,29.0,5.0,34.0,23.0,9.0,1.0,3.0,0.743589744,0.384615385,0.333333333,0.375,395.0,119.0,457.0,91.0,-62.0,24.0,0.66670222,0.619134952,0.424615057,0.432706394,0.491984168,,,,,446.4966918,74.68466265,,260.3022958,Gerard Campana LeeIgnacio BuseQ16752
992,948,2023-0544246Q1L,2023-0544246Q1,2023-0544,Montevideo CH,Clay,,,2023-11-13,246.0,L,105868.0,,,Wilson Leite,R,178.0,BRA,32.0,123961.0,2.0,,Murkel Alejandro Dellien Velasco,R,193.0,BOL,26.1,6-1 6-3,3.0,Q1,13,81.0,0.0,2.0,44.0,28.0,11.0,6.0,17.0,21.0,8.0,3.0,9.0,0.636363636,,0.392857143,0.375,0.342857143,0.5625,1.0,1.0,51.0,35.0,23.0,7.0,30.0,27.0,8.0,2.0,4.0,0.657142857,0.4375,0.607142857,0.625,599.0,57.0,282.0,200.0,317.0,45.0,0.674521241,0.625666689,0.396885273,0.355697205,0.529868058,,,,,292.9744844,263.924472,,422.9551041,Wilson LeiteMurkel Alejandro Dellien VelascoQ14451
993,949,2023-0544246Q1W,2023-0544246Q1,2023-0544,Montevideo CH,Clay,,,2023-11-13,246.0,W,123961.0,2.0,,Murkel Alejandro Dellien Velasco,R,193.0,BOL,26.1,105868.0,,,Wilson Leite,R,178.0,BRA,32.0,6-1 6-3,3.0,Q1,13,81.0,1.0,1.0,51.0,35.0,23.0,7.0,30.0,27.0,8.0,2.0,4.0,0.68627451,,0.657142857,0.4375,0.607142857,0.625,0.0,2.0,44.0,28.0,11.0,6.0,17.0,21.0,8.0,3.0,9.0,0.392857143,0.375,0.342857143,0.5625,282.0,200.0,599.0,57.0,-317.0,34.0,0.537818576,0.661050354,0.485261748,0.36051734,0.524402211,,,,,422.9551041,198.5968188,,292.9744844,Murkel Alejandro Dellien VelascoWilson LeiteQ15144
994,950,2023-0544247Q1L,2023-0544247Q1,2023-0544,Montevideo CH,Clay,,,2023-11-13,247.0,L,200495.0,7.0,,Eduardo Ribeiro,U,,BRA,25.6,208028.0,,WC,Francisco Llanes,R,175.0,URU,21.5,6-4 7-6(4),3.0,Q1,13,114.0,4.0,2.0,76.0,54.0,32.0,6.0,38.0,35.0,11.0,9.0,14.0,0.710526316,,0.592592593,0.272727273,0.387096774,0.523809524,1.0,4.0,83.0,62.0,38.0,10.0,48.0,38.0,11.0,8.0,12.0,0.612903226,0.476190476,0.407407407,0.727272727,338.0,150.0,,,,3.0,0.669832788,0.502796408,0.352264053,0.344738625,0.484743034,,,,,269.6259394,450.996248,,312.2244783,Eduardo RibeiroFrancisco LlanesQ17683
995,951,2023-0544247Q1W,2023-0544247Q1,2023-0544,Montevideo CH,Clay,,,2023-11-13,247.0,W,208028.0,,WC,Francisco Llanes,R,175.0,URU,21.5,200495.0,7.0,,Eduardo Ribeiro,U,,BRA,25.6,6-4 7-6(4),3.0,Q1,13,114.0,1.0,4.0,83.0,62.0,38.0,10.0,48.0,38.0,11.0,8.0,12.0,0.746987952,,0.612903226,0.476190476,0.407407407,0.727272727,4.0,2.0,76.0,54.0,32.0,6.0,38.0,35.0,11.0,9.0,14.0,0.592592593,0.272727273,0.387096774,0.523809524,,,338.0,150.0,,29.0,0.656450051,0.646230888,0.45955546,0.312573026,0.459567346,,,,,312.2244783,275.648932,,269.6259394,Francisco LlanesEduardo RibeiroQ18376
996,952,2023-0544248Q1L,2023-0544248Q1,2023-0544,Montevideo CH,Clay,,,2023-11-13,248.0,L,106380.0,,,Gonzalo Villanueva,R,,ARG,28.8,144973.0,1.0,,Santiago Fa Rodriguez Taverna,R,,ARG,24.3,7-5 7-5,3.0,Q1,13,143.0,0.0,5.0,99.0,64.0,35.0,15.0,50.0,37.0,12.0,9.0,16.0,0.646464646,,0.546875,0.428571429,0.380952381,0.6,3.0,1.0,77.0,42.0,26.0,14.0,40.0,49.0,12.0,4.0,9.0,0.619047619,0.4,0.453125,0.571428571,448.0,96.0,256.0,234.0,192.0,69.0,0.57700199,0.665871185,0.509672766,0.288538602,0.526640638,,,,,300.1012834,232.4609411,,351.1087859,Gonzalo VillanuevaSantiago Fa Rodriguez TavernaQ19977
997,953,2023-0544248Q1W,2023-0544248Q1,2023-0544,Montevideo CH,Clay,,,2023-11-13,248.0,W,144973.0,1.0,,Santiago Fa Rodriguez Taverna,R,,ARG,24.3,106380.0,,,Gonzalo Villanueva,R,,ARG,28.8,7-5 7-5,3.0,Q1,13,143.0,3.0,1.0,77.0,42.0,26.0,14.0,40.0,49.0,12.0,4.0,9.0,0.545454545,,0.619047619,0.4,0.453125,0.571428571,0.0,5.0,99.0,64.0,35.0,15.0,50.0,37.0,12.0,9.0,16.0,0.546875,0.428571429,0.380952381,0.6,256.0,234.0,448.0,96.0,-192.0,47.0,0.695903433,0.619499702,0.503702684,0.341979032,0.563896366,,,,,351.1087859,129.8124984,,300.1012834,Santiago Fa Rodriguez TavernaGonzalo VillanuevaQ17799
1000,956,2023-0637237Q1L,2023-0637237Q1,2023-0637,Champaign CH,Hard,,,2023-11-13,237.0,L,208370.0,,,Keenan Mayo,U,,USA,23.4,208540.0,6.0,,Inaki Montes De La Torre,U,,ESP,21.1,6-3 6-1,3.0,Q1,13,73.0,6.0,6.0,67.0,36.0,23.0,11.0,34.0,10.0,8.0,6.0,10.0,0.537313433,,0.638888889,0.35483871,0.24,0.2,1.0,1.0,45.0,25.0,19.0,16.0,35.0,33.0,8.0,5.0,5.0,0.76,0.8,0.361111111,0.64516129,1521.0,2.0,493.0,78.0,1028.0,28.0,0.605501786,0.698896129,0.534910616,0.349379844,0.595213133,,,,,345.3537473,178.277981,,415.3361296,Keenan MayoInaki Montes De La TorreQ16745
1001,957,2023-0637237Q1W,2023-0637237Q1,2023-0637,Champaign CH,Hard,,,2023-11-13,237.0,W,208540.0,6.0,,Inaki Montes De La Torre,U,,ESP,21.1,208370.0,,,Keenan Mayo,U,,USA,23.4,6-3 6-1,3.0,Q1,13,73.0,1.0,1.0,45.0,25.0,19.0,16.0,35.0,33.0,8.0,5.0,5.0,0.555555556,,0.76,0.8,0.361111111,0.64516129,6.0,6.0,67.0,36.0,23.0,11.0,34.0,10.0,8.0,6.0,10.0,0.638888889,0.35483871,0.24,0.2,493.0,78.0,1521.0,2.0,-1028.0,7.0,0.537496615,0.749216657,0.294463248,0.25343467,0.545207686,,,,,415.3361296,112.0670028,,345.3537473,Inaki Montes De La TorreKeenan MayoQ14567
1002,958,2023-0637238Q1L,2023-0637238Q1,2023-0637,Champaign CH,Hard,,,2023-11-13,238.0,L,200220.0,10.0,,Ezekiel Clark,R,,USA,25.3,209067.0,,Alt,Hunter Heck,U,,USA,21.4,7-5 6-0,3.0,Q1,13,90.0,0.0,2.0,60.0,36.0,20.0,5.0,25.0,21.0,9.0,6.0,12.0,0.6,,0.555555556,0.208333333,0.305555556,0.434782609,5.0,3.0,59.0,36.0,25.0,13.0,38.0,35.0,9.0,6.0,8.0,0.694444444,0.565217391,0.444444444,0.791666667,600.0,57.0,1032.0,10.0,-432.0,1.0,0.511363636,0.577777778,0.558139535,0.272727273,0.581395349,,,,,113.0,507.0,,539.2938516,Ezekiel ClarkHunter HeckQ16059
1003,959,2023-0637238Q1W,2023-0637238Q1,2023-0637,Champaign CH,Hard,,,2023-11-13,238.0,W,209067.0,,Alt,Hunter Heck,U,,USA,21.4,200220.0,10.0,,Ezekiel Clark,R,,USA,25.3,7-5 6-0,3.0,Q1,13,90.0,5.0,3.0,59.0,36.0,25.0,13.0,38.0,35.0,9.0,6.0,8.0,0.610169492,,0.694444444,0.565217391,0.444444444,0.791666667,0.0,2.0,60.0,36.0,20.0,5.0,25.0,21.0,9.0,6.0,12.0,0.555555556,0.208333333,0.305555556,0.434782609,1032.0,10.0,600.0,57.0,432.0,10.0,0.68320542,0.53938723,0.423325453,0.274143636,0.524682873,,,,,539.2938516,71.49168858,,113.0,Hunter HeckEzekiel ClarkQ15960
1004,960,2023-0637239Q1L,2023-0637239Q1,2023-0637,Champaign CH,Hard,,,2023-11-13,239.0,L,106328.0,5.0,,Christian Harrison,R,178.0,USA,29.4,209115.0,,WC,Oliver Okonkwo,U,,GBR,23.5,6-4 3-6 7-6(9),3.0,Q1,13,146.0,2.0,4.0,93.0,65.0,46.0,18.0,64.0,38.0,16.0,0.0,3.0,0.698924731,,0.707692308,0.642857143,0.318181818,0.447368421,2.0,4.0,104.0,66.0,45.0,21.0,66.0,29.0,15.0,3.0,6.0,0.681818182,0.552631579,0.292307692,0.357142857,514.0,74.0,1852.0,1.0,-1338.0,1.0,0.620689655,0.583333333,0.227272727,0.305555556,0.461538462,,,,,522.0,65.0,,424.1580624,Christian HarrisonOliver OkonkwoQ193104
1005,961,2023-0637239Q1W,2023-0637239Q1,2023-0637,Champaign CH,Hard,,,2023-11-13,239.0,W,209115.0,,WC,Oliver Okonkwo,U,,GBR,23.5,106328.0,5.0,,Christian Harrison,R,178.0,USA,29.4,6-4 3-6 7-6(9),3.0,Q1,13,146.0,2.0,4.0,104.0,66.0,45.0,21.0,66.0,29.0,15.0,3.0,6.0,0.634615385,,0.681818182,0.552631579,0.292307692,0.357142857,2.0,4.0,93.0,65.0,46.0,18.0,64.0,38.0,16.0,0.0,3.0,0.707692308,0.642857143,0.318181818,0.447368421,1852.0,1.0,514.0,74.0,1338.0,50.0,0.607675087,0.657074041,0.496724532,0.310449811,0.516829576,,,,,424.1580624,184.3626193,,522.0,Oliver OkonkwoChristian HarrisonQ110493
1006,962,2023-0637242Q1L,2023-0637242Q1,2023-0637,Champaign CH,Hard,,,2023-11-13,242.0,L,208586.0,,,Joshua Sheehy,U,,USA,26.7,126206.0,11.0,,Alex Rybakov,U,,USA,26.7,6-3 6-4,3.0,Q1,13,76.0,2.0,3.0,47.0,24.0,17.0,11.0,28.0,22.0,9.0,2.0,5.0,0.510638298,,0.708333333,0.47826087,0.217391304,0.631578947,4.0,1.0,65.0,46.0,36.0,7.0,43.0,19.0,10.0,2.0,3.0,0.782608696,0.368421053,0.291666667,0.52173913,687.0,41.0,604.0,56.0,83.0,27.0,0.662377325,0.740739852,0.493556392,0.254771643,0.468110546,,,,,446.442925,108.222008,,732.4630692,Joshua SheehyAlex RybakovQ14765
1007,963,2023-0637242Q1W,2023-0637242Q1,2023-0637,Champaign CH,Hard,,,2023-11-13,242.0,W,126206.0,11.0,,Alex Rybakov,U,,USA,26.7,208586.0,,,Joshua Sheehy,U,,USA,26.7,6-3 6-4,3.0,Q1,13,76.0,4.0,1.0,65.0,46.0,36.0,7.0,43.0,19.0,10.0,2.0,3.0,0.707692308,,0.782608696,0.368421053,0.291666667,0.52173913,2.0,3.0,47.0,24.0,17.0,11.0,28.0,22.0,9.0,2.0,5.0,0.708333333,0.47826087,0.217391304,0.631578947,604.0,56.0,687.0,41.0,-83.0,15.0,0.587541403,0.618377634,0.484896186,0.270911547,0.482655322,,,,,732.4630692,60.51411469,,446.442925,Alex RybakovJoshua SheehyQ16547
1008,964,2023-0637243Q1L,2023-0637243Q1,2023-0637,Champaign CH,Hard,,,2023-11-13,243.0,L,132054.0,3.0,,Nathan Ponwith,U,,USA,25.5,209326.0,,,Murphy Cassone,R,,USA,21.2,7-5 6-3,3.0,Q1,13,83.0,3.0,4.0,59.0,37.0,26.0,7.0,33.0,19.0,10.0,0.0,3.0,0.627118644,,0.702702703,0.318181818,0.244444444,0.4,8.0,3.0,65.0,45.0,34.0,12.0,46.0,26.0,11.0,1.0,2.0,0.755555556,0.6,0.297297297,0.681818182,484.0,82.0,970.0,13.0,-486.0,9.0,0.674152931,0.691459005,0.513784866,0.437088685,0.536194487,,,,,426.3409648,156.4887318,,551.7702105,Nathan PonwithMurphy CassoneQ15965
1009,965,2023-0637243Q1W,2023-0637243Q1,2023-0637,Champaign CH,Hard,,,2023-11-13,243.0,W,209326.0,,,Murphy Cassone,R,,USA,21.2,132054.0,3.0,,Nathan Ponwith,U,,USA,25.5,7-5 6-3,3.0,Q1,13,83.0,8.0,3.0,65.0,45.0,34.0,12.0,46.0,26.0,11.0,1.0,2.0,0.692307692,,0.755555556,0.6,0.297297297,0.681818182,3.0,4.0,59.0,37.0,26.0,7.0,33.0,19.0,10.0,0.0,3.0,0.702702703,0.318181818,0.244444444,0.4,970.0,13.0,484.0,82.0,486.0,28.0,0.587148924,0.647049334,0.473645175,0.221026387,0.457112846,,,,,551.7702105,58.40867114,,426.3409648,Murphy CassoneNathan PonwithQ16559
1010,966,2023-0637244Q1L,2023-0637244Q1,2023-0637,Champaign CH,Hard,,,2023-11-13,244.0,L,200692.0,,Alt,Herbert Jody Maginley,R,,ANT,28.4,202333.0,12.0,,Keegan Smith,U,,USA,25.3,6-4 6-4,3.0,Q1,13,81.0,4.0,4.0,68.0,42.0,27.0,13.0,40.0,11.0,10.0,6.0,8.0,0.617647059,,0.642857143,0.5,0.117647059,0.368421053,1.0,2.0,53.0,34.0,30.0,12.0,42.0,28.0,10.0,0.0,0.0,0.882352941,0.631578947,0.357142857,0.5,1277.0,5.0,653.0,47.0,624.0,28.0,0.659931686,0.703993109,0.510141743,0.263640598,0.459217146,,,,,430.3492606,112.2459475,,672.8704239,Herbert Jody MaginleyKeegan SmithQ16853
1011,967,2023-0637244Q1W,2023-0637244Q1,2023-0637,Champaign CH,Hard,,,2023-11-13,244.0,W,202333.0,12.0,,Keegan Smith,U,,USA,25.3,200692.0,,Alt,Herbert Jody Maginley,R,,ANT,28.4,6-4 6-4,3.0,Q1,13,81.0,1.0,2.0,53.0,34.0,30.0,12.0,42.0,28.0,10.0,0.0,0.0,0.641509434,,0.882352941,0.631578947,0.357142857,0.5,4.0,4.0,68.0,42.0,27.0,13.0,40.0,11.0,10.0,6.0,8.0,0.642857143,0.5,0.117647059,0.368421053,653.0,47.0,1277.0,5.0,-624.0,3.0,0.527788468,0.807517529,0.416792077,0.341145009,0.308629369,,,,,672.8704239,51.12742834,,430.3492606,Keegan SmithHerbert Jody MaginleyQ15368
1012,968,2023-0637245Q1L,2023-0637245Q1,2023-0637,Champaign CH,Hard,,,2023-11-13,245.0,L,206589.0,2.0,,Gabi Adrian Boitan,U,,ROU,24.3,126193.0,,Alt,Mark Whitehouse,U,,GBR,30.5,4-6 6-1 6-4,3.0,Q1,13,103.0,2.0,6.0,88.0,52.0,34.0,16.0,50.0,28.0,13.0,7.0,11.0,0.590909091,,0.653846154,0.444444444,0.224489796,0.53125,12.0,2.0,81.0,49.0,38.0,15.0,53.0,38.0,14.0,2.0,4.0,0.775510204,0.46875,0.346153846,0.555555556,438.0,100.0,802.0,26.0,-364.0,18.0,0.623149974,0.705713611,0.425147809,0.245115159,0.503998088,,,,,455.9708863,119.680378,,474.6259191,Gabi Adrian BoitanMark WhitehouseQ18881
1013,969,2023-0637245Q1W,2023-0637245Q1,2023-0637,Champaign CH,Hard,,,2023-11-13,245.0,W,126193.0,,Alt,Mark Whitehouse,U,,GBR,30.5,206589.0,2.0,,Gabi Adrian Boitan,U,,ROU,24.3,4-6 6-1 6-4,3.0,Q1,13,103.0,12.0,2.0,81.0,49.0,38.0,15.0,53.0,38.0,14.0,2.0,4.0,0.604938272,,0.775510204,0.46875,0.346153846,0.555555556,2.0,6.0,88.0,52.0,34.0,16.0,50.0,28.0,13.0,7.0,11.0,0.653846154,0.444444444,0.224489796,0.53125,802.0,26.0,438.0,100.0,364.0,19.0,0.638051421,0.690658822,0.534492259,0.303574052,0.488231391,,,,,474.6259191,122.6727014,,455.9708863,Mark WhitehouseGabi Adrian BoitanQ18188
1014,970,2023-0637246Q1L,2023-0637246Q1,2023-0637,Champaign CH,Hard,,,2023-11-13,246.0,L,206325.0,8.0,,Pedro Vives Marcos,R,,ESP,22.5,210295.0,,,Cooper Williams,U,,USA,18.4,6-2 6-2,3.0,Q1,13,73.0,4.0,4.0,58.0,34.0,20.0,6.0,26.0,19.0,8.0,7.0,13.0,0.586206897,,0.588235294,0.25,0.214285714,0.565217391,4.0,4.0,51.0,28.0,22.0,10.0,32.0,32.0,8.0,2.0,4.0,0.785714286,0.434782609,0.411764706,0.75,571.0,62.0,1136.0,7.0,-565.0,4.0,0.582901192,0.763281304,0.62502271,0.188298483,0.592343794,,,,,433.9019248,100.5147385,,360.5826014,Pedro Vives MarcosCooper WilliamsQ15851
1015,971,2023-0637246Q1W,2023-0637246Q1,2023-0637,Champaign CH,Hard,,,2023-11-13,246.0,W,210295.0,,,Cooper Williams,U,,USA,18.4,206325.0,8.0,,Pedro Vives Marcos,R,,ESP,22.5,6-2 6-2,3.0,Q1,13,73.0,4.0,4.0,51.0,28.0,22.0,10.0,32.0,32.0,8.0,2.0,4.0,0.549019608,,0.785714286,0.434782609,0.411764706,0.75,4.0,4.0,58.0,34.0,20.0,6.0,26.0,19.0,8.0,7.0,13.0,0.588235294,0.25,0.214285714,0.565217391,1136.0,7.0,571.0,62.0,565.0,17.0,0.609416023,0.713230326,0.552176485,0.323301635,0.521163857,,,,,360.5826014,220.0565274,,433.9019248,Cooper WilliamsPedro Vives MarcosQ15158
1016,972,2023-2899237Q1L,2023-2899237Q1,2023-2899,Danderyd CH,Hard,,,2023-11-13,237.0,L,208852.0,10.0,,Stefanos Sakellaridis,U,,GRE,19.1,209983.0,,,Mika Brunold,U,,SUI,19.1,6-0 6-3,3.0,Q1,13,77.0,3.0,1.0,60.0,31.0,17.0,11.0,28.0,13.0,8.0,7.0,12.0,0.516666667,,0.548387097,0.379310345,0.166666667,0.45,4.0,1.0,44.0,24.0,20.0,11.0,31.0,32.0,7.0,5.0,5.0,0.833333333,0.55,0.451612903,0.620689655,408.0,115.0,575.0,62.0,-167.0,8.0,0.542288286,0.661715495,0.488492969,0.349966813,0.546618683,,,,,181.6904203,378.5718163,,468.0487234,Stefanos SakellaridisMika BrunoldQ16044
1017,973,2023-2899237Q1W,2023-2899237Q1,2023-2899,Danderyd CH,Hard,,,2023-11-13,237.0,W,209983.0,,,Mika Brunold,U,,SUI,19.1,208852.0,10.0,,Stefanos Sakellaridis,U,,GRE,19.1,6-0 6-3,3.0,Q1,13,77.0,4.0,1.0,44.0,24.0,20.0,11.0,31.0,32.0,7.0,5.0,5.0,0.545454545,,0.833333333,0.55,0.451612903,0.620689655,3.0,1.0,60.0,31.0,17.0,11.0,28.0,13.0,8.0,7.0,12.0,0.548387097,0.379310345,0.166666667,0.45,575.0,62.0,408.0,115.0,167.0,32.0,0.635367267,0.718015541,0.42097464,0.267431125,0.405162238,,,,,468.0487234,47.73416288,,181.6904203,Mika BrunoldStefanos SakellaridisQ14460
1018,974,2023-2899238Q1L,2023-2899238Q1,2023-2899,Danderyd CH,Hard,,,2023-11-13,238.0,L,200532.0,,Alt,Vasil Kirkov,U,,USA,24.6,105732.0,6.0,,Pierre Hugues Herbert,R,188.0,FRA,32.6,6-4 6-2,3.0,Q1,13,74.0,0.0,4.0,69.0,45.0,27.0,11.0,38.0,11.0,9.0,6.0,9.0,0.652173913,,0.6,0.458333333,0.2,0.277777778,6.0,0.0,48.0,30.0,24.0,13.0,37.0,31.0,9.0,2.0,2.0,0.8,0.722222222,0.4,0.541666667,,,251.0,238.0,,55.0,0.647799797,0.7716238,0.496665521,0.254272738,0.464903218,,,,,196.7332591,410.8887088,,673.7643249,Vasil KirkovPierre Hugues HerbertQ16948
1019,975,2023-2899238Q1W,2023-2899238Q1,2023-2899,Danderyd CH,Hard,,,2023-11-13,238.0,W,105732.0,6.0,,Pierre Hugues Herbert,R,188.0,FRA,32.6,200532.0,,Alt,Vasil Kirkov,U,,USA,24.6,6-4 6-2,3.0,Q1,13,74.0,6.0,0.0,48.0,30.0,24.0,13.0,37.0,31.0,9.0,2.0,2.0,0.625,,0.8,0.722222222,0.4,0.541666667,0.0,4.0,69.0,45.0,27.0,11.0,38.0,11.0,9.0,6.0,9.0,0.6,0.458333333,0.2,0.277777778,251.0,238.0,,,,6.0,0.715562176,0.623077284,0.656300516,0.429931126,0.493090737,,,,,673.7643249,159.4457003,,196.7332591,Pierre Hugues HerbertVasil KirkovQ14869
1020,976,2023-2899239Q1L,2023-2899239Q1,2023-2899,Danderyd CH,Hard,,,2023-11-13,239.0,L,105633.0,7.0,,Mohamed Safwat,R,183.0,EGY,33.1,208518.0,,,Hazem Naw,R,,,23.8,6-0 6-1,3.0,Q1,13,58.0,2.0,2.0,37.0,23.0,11.0,3.0,14.0,14.0,6.0,0.0,5.0,0.621621622,,0.47826087,0.214285714,0.260869565,0.347826087,3.0,2.0,46.0,23.0,17.0,15.0,32.0,23.0,7.0,1.0,1.0,0.739130435,0.652173913,0.52173913,0.785714286,359.0,138.0,564.0,64.0,-205.0,11.0,0.691982143,0.617933007,0.460416519,0.336226329,0.530928887,,,,,392.8498883,147.0317588,,543.7071546,Mohamed SafwatHazem NawQ13746
1021,977,2023-2899239Q1W,2023-2899239Q1,2023-2899,Danderyd CH,Hard,,,2023-11-13,239.0,W,208518.0,,,Hazem Naw,R,,,23.8,105633.0,7.0,,Mohamed Safwat,R,183.0,EGY,33.1,6-0 6-1,3.0,Q1,13,58.0,3.0,2.0,46.0,23.0,17.0,15.0,32.0,23.0,7.0,1.0,1.0,0.5,,0.739130435,0.652173913,0.52173913,0.785714286,2.0,2.0,37.0,23.0,11.0,3.0,14.0,14.0,6.0,0.0,5.0,0.47826087,0.214285714,0.260869565,0.347826087,564.0,64.0,359.0,138.0,205.0,22.0,0.589661336,0.720489428,0.543412375,0.308598516,0.491122257,,,,,543.7071546,143.7690697,,392.8498883,Hazem NawMohamed SafwatQ14637
1022,978,2023-2899240Q1L,2023-2899240Q1,2023-2899,Danderyd CH,Hard,,,2023-11-13,240.0,L,211596.0,,,Yaroslav Demin,U,,RUS,,202359.0,5.0,,Marvin Moeller,R,178.0,GER,24.8,6-3 6-4,3.0,Q1,13,85.0,1.0,4.0,65.0,40.0,20.0,12.0,32.0,16.0,10.0,1.0,6.0,0.615384615,,0.5,0.48,0.260869565,0.384615385,2.0,2.0,49.0,23.0,17.0,16.0,33.0,33.0,9.0,2.0,4.0,0.739130435,0.615384615,0.5,0.52,1151.0,7.0,310.0,176.0,841.0,39.0,0.640235452,0.692711608,0.497907236,0.292005485,0.534338412,,,,,400.6217597,191.9956198,,289.0073424,Yaroslav DeminMarvin MoellerQ16549
1023,979,2023-2899240Q1W,2023-2899240Q1,2023-2899,Danderyd CH,Hard,,,2023-11-13,240.0,W,202359.0,5.0,,Marvin Moeller,R,178.0,GER,24.8,211596.0,,,Yaroslav Demin,U,,RUS,,6-3 6-4,3.0,Q1,13,85.0,2.0,2.0,49.0,23.0,17.0,16.0,33.0,33.0,9.0,2.0,4.0,0.469387755,,0.739130435,0.615384615,0.5,0.52,1.0,4.0,65.0,40.0,20.0,12.0,32.0,16.0,10.0,1.0,6.0,0.5,0.48,0.260869565,0.384615385,310.0,176.0,1151.0,7.0,-841.0,4.0,0.655915202,0.681189027,0.439584351,0.183887111,0.497989255,,,,,289.0073424,201.8153345,,400.6217597,Marvin MoellerYaroslav DeminQ14965
1024,980,2023-2899241Q1L,2023-2899241Q1,2023-2899,Danderyd CH,Hard,,,2023-11-13,241.0,L,200329.0,11.0,,Remy Bertola,R,,SUI,25.2,202227.0,,Alt,Petr Nouza,U,,CZE,25.1,7-6(4) 7-6(4),3.0,Q1,13,108.0,2.0,7.0,94.0,43.0,31.0,29.0,60.0,23.0,12.0,6.0,8.0,0.457446809,,0.720930233,0.568627451,0.226415094,0.423076923,9.0,5.0,79.0,53.0,41.0,15.0,56.0,34.0,12.0,1.0,3.0,0.773584906,0.576923077,0.279069767,0.431372549,423.0,105.0,682.0,41.0,-259.0,19.0,0.672979786,0.733516322,0.489905464,0.25166804,0.498426675,,,,,294.0800874,245.3506746,,490.3030129,Remy BertolaPetr NouzaQ19479
